<TICKER>	<PER>	<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<VOL>	<OPENINT>
ГАЗПРОМ ао	D	20080907	000000	220.9	220.9	220.9	220.9	0	0
ГАЗПРОМ ао	D	20080908	000000	231	233	223.63	225.4	63392421	0
ГАЗПРОМ ао	D	20080909	000000	223.03	223.22	205.01	207.59	68875383	0
ГАЗПРОМ ао	D	20080910	000000	200.54	208.69	191.75	205.08	118500704	0
ГАЗПРОМ ао	D	20080911	000000	206	209.7	195.2	196.1	76118585	0
ГАЗПРОМ ао	D	20080912	000000	203	212.49	196.55	210	86621884	0
ГАЗПРОМ ао	D	20080913	000000	210	210	210	210	0	0
ГАЗПРОМ ао	D	20080914	000000	210	210	210	210	0	0
ГАЗПРОМ ао	D	20080915	000000	204	206	190.83	196.06	73524163	0
ГАЗПРОМ ао	D	20080916	000000	188	189.52	150	160.99	98306207	0
ГАЗПРОМ ао	D	20080917	000000	171	175.9	152.34	167	42481168	0
ГАЗПРОМ ао	D	20080918	000000	167	167	167	167	0	0
ГАЗПРОМ ао	D	20080919	000000	185	223	183.7	215	60039562	0
ГАЗПРОМ ао	D	20080920	000000	215	215	215	215	0	0
ГАЗПРОМ ао	D	20080921	000000	215	215	215	215	0	0
ГАЗПРОМ ао	D	20080922	000000	222	226	200.6	208	49695862	0
ГАЗПРОМ ао	D	20080923	000000	205	208.57	197.85	202.97	35184568	0
ГАЗПРОМ ао	D	20080924	000000	202.97	218.87	202	214.5	36288215	0
ГАЗПРОМ ао	D	20080925	000000	213.69	214.77	207.1	210	33110620	0
ГАЗПРОМ ао	D	20080926	000000	212.1	212.5	202.7	206.12	38149542	0
ГАЗПРОМ ао	D	20080927	000000	206.12	206.12	206.12	206.12	0	0
ГАЗПРОМ ао	D	20080928	000000	206.12	206.12	206.12	206.12	0	0
ГАЗПРОМ ао	D	20080929	000000	205.99	207.25	192.52	193	50169588	0
ГАЗПРОМ ао	D	20080930	000000	178.01	202.5	178.01	198	51993877	0
ГАЗПРОМ ао	D	20081001	000000	202	203.99	195.1	198	41745653	0
ГАЗПРОМ ао	D	20081002	000000	196	199.99	190	191.09	34268456	0
ГАЗПРОМ ао	D	20081003	000000	186.94	190.4	176.01	180	44977579	0
ГАЗПРОМ ао	D	20081004	000000	180	180	180	180	0	0
ГАЗПРОМ ао	D	20081005	000000	180	180	180	180	0	0
ГАЗПРОМ ао	D	20081006	000000	168.12	170	141.31	143.94	37155300	0
ГАЗПРОМ ао	D	20081007	000000	146	156.84	127.05	139.75	68726215	0
ГАЗПРОМ ао	D	20081008	000000	127.05	128.99	115.01	116.9	12880383	0
ГАЗПРОМ ао	D	20081009	000000	128	145	121.71	128.5	63357518	0
ГАЗПРОМ ао	D	20081010	000000	128.5	128.5	128.5	128.5	0	0
ГАЗПРОМ ао	D	20081011	000000	128.5	128.5	128.5	128.5	0	0
ГАЗПРОМ ао	D	20081012	000000	128.5	128.5	128.5	128.5	0	0
ГАЗПРОМ ао	D	20081013	000000	130	136.99	115.25	117.18	65691391	0
ГАЗПРОМ ао	D	20081014	000000	130.8	140.5	128.92	132.91	92771885	0
ГАЗПРОМ ао	D	20081015	000000	130.79	131.5	120.52	122	44631908	0
ГАЗПРОМ ао	D	20081016	000000	110	119.85	103.9	105.57	101954627	0
ГАЗПРОМ ао	D	20081017	000000	112.08	113.98	96.48	103.35	93528275	0
ГАЗПРОМ ао	D	20081018	000000	103.35	103.35	103.35	103.35	0	0
ГАЗПРОМ ао	D	20081019	000000	103.35	103.35	103.35	103.35	0	0
ГАЗПРОМ ао	D	20081020	000000	107	110.77	105.75	109.5	72470608	0
ГАЗПРОМ ао	D	20081021	000000	114	120.4	113.1	117.47	74273569	0
ГАЗПРОМ ао	D	20081022	000000	113.06	114.7	105.83	110	107088488	0
ГАЗПРОМ ао	D	20081023	000000	105	110.73	99.8	103	87112508	0
ГАЗПРОМ ао	D	20081024	000000	99.99	100.04	84	86.6	60488142	0
ГАЗПРОМ ао	D	20081025	000000	86.6	86.6	86.6	86.6	0	0
ГАЗПРОМ ао	D	20081026	000000	86.6	86.6	86.6	86.6	0	0
ГАЗПРОМ ао	D	20081027	000000	86.6	86.6	86.6	86.6	0	0
ГАЗПРОМ ао	D	20081028	000000	88	94.37	84.54	92	70598747	0
ГАЗПРОМ ао	D	20081029	000000	98	110.2	96.53	110.05	86723807	0
ГАЗПРОМ ао	D	20081030	000000	115	133.72	114.27	129.99	141220432	0
ГАЗПРОМ ао	D	20081031	000000	126.4	134.39	121.07	133.5	112613221	0
ГАЗПРОМ ао	D	20081101	000000	137	149.75	136.28	139.91	41535595	0
ГАЗПРОМ ао	D	20081102	000000	139.91	139.91	139.91	139.91	0	0
ГАЗПРОМ ао	D	20081103	000000	139.91	139.91	139.91	139.91	0	0
ГАЗПРОМ ао	D	20081104	000000	139.91	139.91	139.91	139.91	0	0
ГАЗПРОМ ао	D	20081105	000000	155	160	136.5	141.5	81474096	0
ГАЗПРОМ ао	D	20081106	000000	130.34	134.93	125.61	127.52	115171834	0
ГАЗПРОМ ао	D	20081107	000000	123.73	133	122.74	132.78	77308405	0
ГАЗПРОМ ао	D	20081108	000000	132.78	132.78	132.78	132.78	0	0
ГАЗПРОМ ао	D	20081109	000000	132.78	132.78	132.78	132.78	0	0
ГАЗПРОМ ао	D	20081110	000000	140	145.9	135	135.63	84312810	0
ГАЗПРОМ ао	D	20081111	000000	131.01	131.37	116	116.5	78802911	0
ГАЗПРОМ ао	D	20081112	000000	116.5	116.5	116.5	116.5	0	0
ГАЗПРОМ ао	D	20081113	000000	100	112	98	108.99	117244769	0
ГАЗПРОМ ао	D	20081114	000000	118.5	122	106.52	107	76691258	0
ГАЗПРОМ ао	D	20081115	000000	107	107	107	107	0	0
ГАЗПРОМ ао	D	20081116	000000	107	107	107	107	0	0
ГАЗПРОМ ао	D	20081117	000000	106.5	109.75	98.51	100	78554152	0
ГАЗПРОМ ао	D	20081118	000000	96.99	101.99	92.26	101.44	120477119	0
ГАЗПРОМ ао	D	20081119	000000	102	102.3	92.19	99	131514503	0
ГАЗПРОМ ао	D	20081120	000000	90	96.42	88.88	96.25	126305904	0
ГАЗПРОМ ао	D	20081121	000000	96	101.91	90.21	91	95274610	0
ГАЗПРОМ ао	D	20081122	000000	91	91	91	91	0	0
ГАЗПРОМ ао	D	20081123	000000	91	91	91	91	0	0
ГАЗПРОМ ао	D	20081124	000000	95	113.4	91.07	112.48	137166889	0
ГАЗПРОМ ао	D	20081125	000000	116	124.89	108.3	109.91	199242867	0
ГАЗПРОМ ао	D	20081126	000000	109.77	113.89	108.32	110.5	99377535	0
ГАЗПРОМ ао	D	20081127	000000	115.5	121.48	113.23	117.77	114647982	0
ГАЗПРОМ ао	D	20081128	000000	119.29	119.45	113.25	118.36	85617238	0
ГАЗПРОМ ао	D	20081129	000000	118.36	118.36	118.36	118.36	0	0
ГАЗПРОМ ао	D	20081130	000000	118.36	118.36	118.36	118.36	0	0
ГАЗПРОМ ао	D	20081201	000000	117.5	117.98	110.25	111.3	75956272	0
ГАЗПРОМ ао	D	20081202	000000	105	114.21	103.5	114	104799502	0
ГАЗПРОМ ао	D	20081203	000000	114	115.25	107.5	109.8	99965576	0
ГАЗПРОМ ао	D	20081204	000000	110	114.25	105.24	107.15	110388354	0
ГАЗПРОМ ао	D	20081205	000000	105	108.89	103.59	105.5	113463635	0
ГАЗПРОМ ао	D	20081206	000000	105.5	105.5	105.5	105.5	0	0
ГАЗПРОМ ао	D	20081207	000000	105.5	105.5	105.5	105.5	0	0
ГАЗПРОМ ао	D	20081208	000000	112.2	116.95	110.61	116.5	122750949	0
ГАЗПРОМ ао	D	20081209	000000	115.81	115.85	111.39	112.23	97426857	0
ГАЗПРОМ ао	D	20081210	000000	113.5	113.95	111.32	111.99	74507352	0
ГАЗПРОМ ао	D	20081211	000000	112.01	115.99	111.51	114.95	107934098	0
ГАЗПРОМ ао	D	20081212	000000	110.78	115.5	109.02	115.26	118881912	0
ГАЗПРОМ ао	D	20081213	000000	115.26	115.26	115.26	115.26	0	0
ГАЗПРОМ ао	D	20081214	000000	115.26	115.26	115.26	115.26	0	0
ГАЗПРОМ ао	D	20081215	000000	116.3	118.86	115.8	116.8	98824887	0
ГАЗПРОМ ао	D	20081216	000000	115.5	117.49	114.7	115.5	62928075	0
ГАЗПРОМ ао	D	20081217	000000	117.77	117.92	112.12	113.15	65753267	0
ГАЗПРОМ ао	D	20081218	000000	112.9	113.77	105.57	105.7	105420787	0
ГАЗПРОМ ао	D	20081219	000000	104	105.59	101.6	105.1	91521831	0
ГАЗПРОМ ао	D	20081220	000000	105.1	105.1	105.1	105.1	0	0
ГАЗПРОМ ао	D	20081221	000000	105.1	105.1	105.1	105.1	0	0
ГАЗПРОМ ао	D	20081222	000000	105	110.68	103.56	109.9	87421160	0
ГАЗПРОМ ао	D	20081223	000000	108	115.74	107.4	115.03	114765750	0
ГАЗПРОМ ао	D	20081224	000000	114.95	117.36	110.22	111.1	85708813	0
ГАЗПРОМ ао	D	20081225	000000	110.53	111.8	105.55	106.3	41828734	0
ГАЗПРОМ ао	D	20081226	000000	107.6	108.3	102.01	102.6	46072481	0
ГАЗПРОМ ао	D	20081227	000000	102.6	102.6	102.6	102.6	0	0
ГАЗПРОМ ао	D	20081228	000000	102.6	102.6	102.6	102.6	0	0
ГАЗПРОМ ао	D	20081229	000000	104.42	107.65	102.85	103.44	52063323	0
ГАЗПРОМ ао	D	20081230	000000	105.26	109.25	101.97	108.6	44180856	0
ГАЗПРОМ ао	D	20081231	000000	108.37	108.9	106.61	108	17731888	0
ГАЗПРОМ ао	D	20090101	000000	108	108	108	108	0	0
ГАЗПРОМ ао	D	20090102	000000	108	108	108	108	0	0
ГАЗПРОМ ао	D	20090103	000000	108	108	108	108	0	0
ГАЗПРОМ ао	D	20090104	000000	108	108	108	108	0	0
ГАЗПРОМ ао	D	20090105	000000	108	108	108	108	0	0
ГАЗПРОМ ао	D	20090106	000000	108	108	108	108	0	0
ГАЗПРОМ ао	D	20090107	000000	108	108	108	108	0	0
ГАЗПРОМ ао	D	20090108	000000	108	108	108	108	0	0
ГАЗПРОМ ао	D	20090109	000000	108	108	108	108	0	0
ГАЗПРОМ ао	D	20090110	000000	108	108	108	108	0	0
ГАЗПРОМ ао	D	20090111	000000	115	115.01	110.61	111.58	37761291	0
ГАЗПРОМ ао	D	20090112	000000	110.9	115.45	110.75	113.85	67768297	0
ГАЗПРОМ ао	D	20090113	000000	112.5	115.74	111.6	114.14	60750789	0
ГАЗПРОМ ао	D	20090114	000000	115.1	117	108	108.3	66059841	0
ГАЗПРОМ ао	D	20090115	000000	107	110.69	105.35	107.17	93784567	0
ГАЗПРОМ ао	D	20090116	000000	110	111.71	107.5	107.9	73233944	0
ГАЗПРОМ ао	D	20090117	000000	107.9	107.9	107.9	107.9	0	0
ГАЗПРОМ ао	D	20090118	000000	107.9	107.9	107.9	107.9	0	0
ГАЗПРОМ ао	D	20090119	000000	110.51	110.8	103.55	106.05	72568709	0
ГАЗПРОМ ао	D	20090120	000000	105.36	108.15	102.83	105.55	70752260	0
ГАЗПРОМ ао	D	20090121	000000	103	109.37	102.6	107.99	80923099	0
ГАЗПРОМ ао	D	20090122	000000	110.08	110.37	103.33	103.79	75802772	0
ГАЗПРОМ ао	D	20090123	000000	103.02	105.74	99.5	101.49	63110321	0
ГАЗПРОМ ао	D	20090124	000000	101.49	101.49	101.49	101.49	0	0
ГАЗПРОМ ао	D	20090125	000000	101.49	101.49	101.49	101.49	0	0
ГАЗПРОМ ао	D	20090126	000000	103	111.89	101.64	111.41	98411872	0
ГАЗПРОМ ао	D	20090127	000000	111.9	112.25	107.21	109.56	104153645	0
ГАЗПРОМ ао	D	20090128	000000	111	114.8	110	114.11	82336112	0
ГАЗПРОМ ао	D	20090129	000000	114.2	115.68	112.35	113.85	70703614	0
ГАЗПРОМ ао	D	20090130	000000	113	118.27	112	114.7	81130040	0
ГАЗПРОМ ао	D	20090131	000000	114.7	114.7	114.7	114.7	0	0
ГАЗПРОМ ао	D	20090201	000000	114.7	114.7	114.7	114.7	0	0
ГАЗПРОМ ао	D	20090202	000000	113	116.78	111.8	116.7	62968833	0
ГАЗПРОМ ао	D	20090203	000000	117.1	118.2	115.77	117	65486813	0
ГАЗПРОМ ао	D	20090204	000000	118.5	119.62	116.39	118.38	79359823	0
ГАЗПРОМ ао	D	20090205	000000	116.95	118.24	113.12	113.69	59817455	0
ГАЗПРОМ ао	D	20090206	000000	115.25	117.35	113	117	66650033	0
ГАЗПРОМ ао	D	20090207	000000	117	117	117	117	0	0
ГАЗПРОМ ао	D	20090208	000000	117	117	117	117	0	0
ГАЗПРОМ ао	D	20090209	000000	116.52	127.14	115.87	126	135051404	0
ГАЗПРОМ ао	D	20090210	000000	125	130.91	123.17	127.7	142867507	0
ГАЗПРОМ ао	D	20090211	000000	124.99	129.24	121.81	124.4	124321288	0
ГАЗПРОМ ао	D	20090212	000000	124.55	127.9	119.83	119.91	105501067	0
ГАЗПРОМ ао	D	20090213	000000	122.62	127.57	122.51	126.51	63333464	0
ГАЗПРОМ ао	D	20090214	000000	126.51	126.51	126.51	126.51	0	0
ГАЗПРОМ ао	D	20090215	000000	126.51	126.51	126.51	126.51	0	0
ГАЗПРОМ ао	D	20090216	000000	125.5	127.77	122.56	123.99	55815657	0
ГАЗПРОМ ао	D	20090217	000000	122.51	122.66	112.81	113.9	84617168	0
ГАЗПРОМ ао	D	20090218	000000	113	115.76	107.1	110.98	105295753	0
ГАЗПРОМ ао	D	20090219	000000	112	117.69	111.53	113.4	82887102	0
ГАЗПРОМ ао	D	20090220	000000	111.5	113.3	109.5	111.65	54207683	0
ГАЗПРОМ ао	D	20090221	000000	111.65	111.65	111.65	111.65	0	0
ГАЗПРОМ ао	D	20090222	000000	111.65	111.65	111.65	111.65	0	0
ГАЗПРОМ ао	D	20090223	000000	111.65	111.65	111.65	111.65	0	0
ГАЗПРОМ ао	D	20090224	000000	109.25	112.95	108.13	112	54951013	0
ГАЗПРОМ ао	D	20090225	000000	113.8	116.48	112.18	112.75	61263271	0
ГАЗПРОМ ао	D	20090226	000000	114.78	119.55	114.59	119.3	81545563	0
ГАЗПРОМ ао	D	20090227	000000	117.99	119.35	113.31	116.5	63944709	0
ГАЗПРОМ ао	D	20090228	000000	116.5	116.5	116.5	116.5	0	0
ГАЗПРОМ ао	D	20090301	000000	116.5	116.5	116.5	116.5	0	0
ГАЗПРОМ ао	D	20090302	000000	113.02	114.3	110.8	111.83	48482780	0
ГАЗПРОМ ао	D	20090303	000000	110.7	112.72	108.76	111.3	76779337	0
ГАЗПРОМ ао	D	20090304	000000	112.35	115.35	112.31	114.55	81220886	0
ГАЗПРОМ ао	D	20090305	000000	115.4	115.5	110.45	112.07	56238223	0
ГАЗПРОМ ао	D	20090306	000000	110.6	113.78	110.55	112.7	58953564	0
ГАЗПРОМ ао	D	20090307	000000	112.7	112.7	112.7	112.7	0	0
ГАЗПРОМ ао	D	20090308	000000	112.7	112.7	112.7	112.7	0	0
ГАЗПРОМ ао	D	20090309	000000	112.7	112.7	112.7	112.7	0	0
ГАЗПРОМ ао	D	20090310	000000	114	125.21	113.97	124.3	116431678	0
ГАЗПРОМ ао	D	20090311	000000	125.4	127.7	121.2	125.83	120325476	0
ГАЗПРОМ ао	D	20090312	000000	123.5	125.64	118.61	122.5	90913338	0
ГАЗПРОМ ао	D	20090313	000000	126.12	130.8	125.17	127.3	138432428	0
ГАЗПРОМ ао	D	20090314	000000	127.3	127.3	127.3	127.3	0	0
ГАЗПРОМ ао	D	20090315	000000	127.3	127.3	127.3	127.3	0	0
ГАЗПРОМ ао	D	20090316	000000	126.54	129	124.75	128.68	81283109	0
ГАЗПРОМ ао	D	20090317	000000	129.1	129.65	125.8	125.91	85888489	0
ГАЗПРОМ ао	D	20090318	000000	127.9	128.67	119.7	120.5	74325299	0
ГАЗПРОМ ао	D	20090319	000000	123	126.95	122.6	124.3	88103049	0
ГАЗПРОМ ао	D	20090320	000000	123.8	126.54	121.81	125.99	65011421	0
ГАЗПРОМ ао	D	20090321	000000	125.99	125.99	125.99	125.99	0	0
ГАЗПРОМ ао	D	20090322	000000	125.99	125.99	125.99	125.99	0	0
ГАЗПРОМ ао	D	20090323	000000	128.5	137.19	128.26	137.08	117427044	0
ГАЗПРОМ ао	D	20090324	000000	141	141.5	131.5	133.3	94776810	0
ГАЗПРОМ ао	D	20090325	000000	132.9	139.04	132.11	137.9	96005531	0
ГАЗПРОМ ао	D	20090326	000000	140	140	133.85	136.7	86423039	0
ГАЗПРОМ ао	D	20090327	000000	132.59	140.15	130.85	133.27	96139935	0
ГАЗПРОМ ао	D	20090328	000000	133.27	133.27	133.27	133.27	0	0
ГАЗПРОМ ао	D	20090329	000000	133.27	133.27	133.27	133.27	0	0
ГАЗПРОМ ао	D	20090330	000000	130	130.7	123.96	124.21	63341160	0
ГАЗПРОМ ао	D	20090331	000000	125	131.18	124.5	126.4	76630861	0
ГАЗПРОМ ао	D	20090401	000000	126	131.5	124.6	131.35	78399809	0
ГАЗПРОМ ао	D	20090402	000000	135	140.6	135	140.59	92457875	0
ГАЗПРОМ ао	D	20090403	000000	140	142.25	137.52	137.85	72906821	0
ГАЗПРОМ ао	D	20090404	000000	137.85	137.85	137.85	137.85	0	0
ГАЗПРОМ ао	D	20090405	000000	137.85	137.85	137.85	137.85	0	0
ГАЗПРОМ ао	D	20090406	000000	141	144.88	135.57	136	86737560	0
ГАЗПРОМ ао	D	20090407	000000	137.23	139.65	132.78	135.4	58763936	0
ГАЗПРОМ ао	D	20090408	000000	132.93	139.98	130.62	139.97	83049536	0
ГАЗПРОМ ао	D	20090409	000000	143	148.5	140.91	147.9	96275697	0
ГАЗПРОМ ао	D	20090410	000000	149	149.41	145.08	147.78	35613582	0
ГАЗПРОМ ао	D	20090411	000000	147.78	147.78	147.78	147.78	0	0
ГАЗПРОМ ао	D	20090412	000000	147.78	147.78	147.78	147.78	0	0
ГАЗПРОМ ао	D	20090413	000000	146.81	147.5	142.27	142.74	43487555	0
ГАЗПРОМ ао	D	20090414	000000	143.5	148.45	140.72	144.99	82644824	0
ГАЗПРОМ ао	D	20090415	000000	142.1	144.2	140.11	141.95	53100163	0
ГАЗПРОМ ао	D	20090416	000000	143.5	144.4	140.89	142.99	51248358	0
ГАЗПРОМ ао	D	20090417	000000	144.2	145.57	142.26	143.51	46055027	0
ГАЗПРОМ ао	D	20090418	000000	143.51	143.51	143.51	143.51	0	0
ГАЗПРОМ ао	D	20090419	000000	143.51	143.51	143.51	143.51	0	0
ГАЗПРОМ ао	D	20090420	000000	143.05	143.77	133.3	134	59741733	0
ГАЗПРОМ ао	D	20090421	000000	132.55	136.8	131.5	134.47	53940469	0
ГАЗПРОМ ао	D	20090422	000000	135.51	140.51	134.66	140.3	64706647	0
ГАЗПРОМ ао	D	20090423	000000	140	149.49	139.6	149	102020991	0
ГАЗПРОМ ао	D	20090424	000000	149	152.19	146.12	150	120508124	0
ГАЗПРОМ ао	D	20090425	000000	150	150	150	150	0	0
ГАЗПРОМ ао	D	20090426	000000	150	150	150	150	0	0
ГАЗПРОМ ао	D	20090427	000000	148.48	149	142.67	145.5	76799917	0
ГАЗПРОМ ао	D	20090428	000000	142.7	143.2	138.67	143	71773936	0
ГАЗПРОМ ао	D	20090429	000000	144	149.09	141.24	149	89070366	0
ГАЗПРОМ ао	D	20090430	000000	151	152.4	147.4	147.82	69237342	0
ГАЗПРОМ ао	D	20090501	000000	147.82	147.82	147.82	147.82	0	0
ГАЗПРОМ ао	D	20090502	000000	147.82	147.82	147.82	147.82	0	0
ГАЗПРОМ ао	D	20090503	000000	147.82	147.82	147.82	147.82	0	0
ГАЗПРОМ ао	D	20090504	000000	151.02	155.48	151	155	60857691	0
ГАЗПРОМ ао	D	20090505	000000	156.5	163.88	153.63	161.3	85312487	0
ГАЗПРОМ ао	D	20090506	000000	160	171.72	159.6	169.91	107179507	0
ГАЗПРОМ ао	D	20090507	000000	172.99	178.65	170.1	171.61	129491216	0
ГАЗПРОМ ао	D	20090508	000000	173	175.38	171.07	173.3	60694973	0
ГАЗПРОМ ао	D	20090509	000000	173.3	173.3	173.3	173.3	0	0
ГАЗПРОМ ао	D	20090510	000000	173.3	173.3	173.3	173.3	0	0
ГАЗПРОМ ао	D	20090511	000000	173.3	173.3	173.3	173.3	0	0
ГАЗПРОМ ао	D	20090512	000000	170	180.39	169.13	179.05	96515409	0
ГАЗПРОМ ао	D	20090513	000000	181.14	186.28	164.1	167.19	121913277	0
ГАЗПРОМ ао	D	20090514	000000	163.98	167.87	160	165.5	91073293	0
ГАЗПРОМ ао	D	20090515	000000	168	169.7	161.85	166.24	83945970	0
ГАЗПРОМ ао	D	20090516	000000	166.24	166.24	166.24	166.24	0	0
ГАЗПРОМ ао	D	20090517	000000	166.24	166.24	166.24	166.24	0	0
ГАЗПРОМ ао	D	20090518	000000	162.99	170.88	161.1	170.31	69549403	0
ГАЗПРОМ ао	D	20090519	000000	175.2	178.4	170.9	176.02	104576807	0
ГАЗПРОМ ао	D	20090520	000000	176.5	183.51	173.82	183.24	108759099	0
ГАЗПРОМ ао	D	20090521	000000	180	180.2	170.11	170.15	86109423	0
ГАЗПРОМ ао	D	20090522	000000	172.43	176.44	171.25	174.17	71851572	0
ГАЗПРОМ ао	D	20090523	000000	174.17	174.17	174.17	174.17	0	0
ГАЗПРОМ ао	D	20090524	000000	174.17	174.17	174.17	174.17	0	0
ГАЗПРОМ ао	D	20090525	000000	174.5	175.18	168.12	170.67	55027125	0
ГАЗПРОМ ао	D	20090526	000000	170	170.45	164.5	170.15	72668481	0
ГАЗПРОМ ао	D	20090527	000000	173.2	175.35	171.19	171.2	72793307	0
ГАЗПРОМ ао	D	20090528	000000	170.09	174.52	169.99	172.56	71737918	0
ГАЗПРОМ ао	D	20090529	000000	175.78	178.75	175.51	178.1	85419691	0
ГАЗПРОМ ао	D	20090530	000000	178.1	178.1	178.1	178.1	0	0
ГАЗПРОМ ао	D	20090531	000000	178.1	178.1	178.1	178.1	0	0
ГАЗПРОМ ао	D	20090601	000000	182.88	191.57	182.6	191.5	89775256	0
ГАЗПРОМ ао	D	20090602	000000	192	195.84	185.03	190.5	102522341	0
ГАЗПРОМ ао	D	20090603	000000	191.5	192.97	173.73	175.1	94222136	0
ГАЗПРОМ ао	D	20090604	000000	174.99	180.92	170.21	176.56	85731732	0
ГАЗПРОМ ао	D	20090605	000000	181	186.4	177	182	77230780	0
ГАЗПРОМ ао	D	20090606	000000	182	182	182	182	0	0
ГАЗПРОМ ао	D	20090607	000000	182	182	182	182	0	0
ГАЗПРОМ ао	D	20090608	000000	178.82	179.5	173.8	177.15	53724041	0
ГАЗПРОМ ао	D	20090609	000000	178.76	180.48	175.2	177.15	52409436	0
ГАЗПРОМ ао	D	20090610	000000	182.5	184.49	178.37	181.04	78696298	0
ГАЗПРОМ ао	D	20090611	000000	183.5	184.5	178.55	183.47	65332217	0
ГАЗПРОМ ао	D	20090612	000000	183.47	183.47	183.47	183.47	0	0
ГАЗПРОМ ао	D	20090613	000000	183.47	183.47	183.47	183.47	0	0
ГАЗПРОМ ао	D	20090614	000000	183.47	183.47	183.47	183.47	0	0
ГАЗПРОМ ао	D	20090615	000000	179.09	179.49	173.03	173.8	54299714	0
ГАЗПРОМ ао	D	20090616	000000	172.04	178.15	172.02	176.47	64209742	0
ГАЗПРОМ ао	D	20090617	000000	175.4	176.5	161.4	162.3	98898790	0
ГАЗПРОМ ао	D	20090618	000000	164	165.6	154.12	158.75	96441565	0
ГАЗПРОМ ао	D	20090619	000000	161	164.65	156.12	162.52	82828585	0
ГАЗПРОМ ао	D	20090620	000000	162.52	162.52	162.52	162.52	0	0
ГАЗПРОМ ао	D	20090621	000000	162.52	162.52	162.52	162.52	0	0
ГАЗПРОМ ао	D	20090622	000000	160.87	160.87	149.87	150.6	62150723	0
ГАЗПРОМ ао	D	20090623	000000	147.01	151.7	143.01	143.37	105952924	0
ГАЗПРОМ ао	D	20090624	000000	146.87	155.5	145	154.77	84712574	0
ГАЗПРОМ ао	D	20090625	000000	155	155	147.01	148.25	58735300	0
ГАЗПРОМ ао	D	20090626	000000	152.25	155.78	149.2	150.7	69531427	0
ГАЗПРОМ ао	D	20090627	000000	150.7	150.7	150.7	150.7	0	0
ГАЗПРОМ ао	D	20090628	000000	150.7	150.7	150.7	150.7	0	0
ГАЗПРОМ ао	D	20090629	000000	149.5	158.15	148.3	157.9	60023725	0
ГАЗПРОМ ао	D	20090630	000000	160.9	163.2	155.68	155.79	95524811	0
ГАЗПРОМ ао	D	20090701	000000	157.49	166.5	156.6	165.98	81068229	0
ГАЗПРОМ ао	D	20090702	000000	163.89	164.9	156.35	157.7	67682679	0
ГАЗПРОМ ао	D	20090703	000000	157.23	159.5	152.87	154.69	65287264	0
